,gender,flag_phone_provided,flag_privacy,region,favorite_store,loyalty_type,loyatlty_status,tenure,age,TBS,Recency,Frequency,Monetary,customer_id,CHURN,CLASS
8458,M,0.0,True,PUGLIA,26,premium,1,263,74,25.3,5,12,2335.4600000000005,518933,0,DIAMOND
8459,M,1.0,False,PIEMONTE,2,premium,1,227,74,16.333333333333332,5,14,302.22999999999996,543645,0,GOLD
8460,M,1.0,False,LAZIO,29,standard,1,194,75,12.23076923076923,24,18,223.43999999999997,631736,0,SILVER
8461,M,1.0,True,CAMPANIA,35,premium,1,253,76,24.125,54,11,273.39,534561,0,SILVER
8462,M,1.0,True,LAZIO,37,business premium,1,455,77,34.857142857142854,60,9,1309.0600000000002,158643,0,SILVER
8463,F,1.0,True,LAZIO,33,premium,1,175,78,9.933333333333334,19,16,974.27,8447,0,DIAMOND
8464,M,1.0,True,LOMBARDIA,30,standard,1,147,78,7.666666666666667,22,11,332.38000000000005,726951,0,GOLD
8465,M,1.0,True,PIEMONTE,2,standard,1,428,79,20.928571428571427,52,16,78.03,215091,0,SILVER
8466,M,1.0,True,LOMBARDIA,17,premium,1,232,80,20.363636363636363,0,15,282.7300000000001,18192,0,GOLD
8467,M,1.0,True,EMILIA ROMAGNA,41,premium,1,422,30,19.666666666666668,0,19,855.74,228087,0,DIAMOND
8468,F,1.0,True,SICILIA,7,standard,1,397,33,18.076923076923077,118,16,341.44,280451,0,SILVER
8469,M,1.0,True,EMILIA ROMAGNA,41,standard,1,326,33,17.0,98,15,741.94,416494,1,GOLD
8470,F,1.0,True,LAZIO,39,premium,1,328,34,19.533333333333335,25,21,1147.38,46193,0,DIAMOND
8471,F,1.0,True,LOMBARDIA,48,standard,1,208,35,21.666666666666668,3,13,291.0199999999999,607579,0,GOLD
8472,F,1.0,True,LOMBARDIA,34,standard,1,288,35,17.272727272727273,66,15,282.29,478984,0,GOLD
8473,F,1.0,True,VENETO,5,premium,1,338,35,18.166666666666668,86,19,332.36,394898,0,SILVER
8474,M,1.0,True,LOMBARDIA,49,business standard,1,228,37,9.428571428571429,86,17,713.04,575378,1,GOLD
8475,M,1.0,True,EMILIA ROMAGNA,14,premium,1,408,38,21.25,28,14,324.19,63051,0,GOLD
8476,F,1.0,True,VENETO,1,premium,1,316,38,16.692307692307693,87,16,488.53000000000003,434975,0,SILVER
8477,M,1.0,True,LOMBARDIA,26,standard,1,386,38,20.333333333333332,20,16,885.3900000000001,302055,0,DIAMOND
8478,M,1.0,True,LOMBARDIA,49,premium,1,227,38,6.0,114,16,1179.1000000000001,577019,1,GOLD
8479,M,1.0,True,LOMBARDIA,11,standard,1,316,39,16.88888888888889,3,19,812.76,428334,0,DIAMOND
8480,F,1.0,True,LOMBARDIA,15,business standard,1,293,39,10.3125,105,20,385.93999999999994,470514,0,SILVER
8481,F,0.0,False,LOMBARDIA,10,premium,1,156,40,11.909090909090908,5,14,677.3800000000001,712901,0,DIAMOND
8482,F,1.0,True,LOMBARDIA,15,business standard,0,267,40,12.833333333333334,106,17,355.6,9351,1,SILVER
8483,M,1.0,True,PUGLIA,26,standard,1,369,40,18.4,73,16,238.19000000000003,336654,0,SILVER
8484,F,1.0,True,LOMBARDIA,26,premium,1,384,40,29.454545454545453,7,13,204.01000000000005,306243,0,SILVER
8485,M,1.0,True,EMILIA ROMAGNA,14,premium,1,333,40,13.857142857142858,85,16,644.65,380694,0,SILVER
8486,F,1.0,True,LAZIO,33,premium,1,300,40,16.181818181818183,115,17,321.89000000000004,461266,0,SILVER
8487,F,1.0,True,CAMPANIA,3,premium,1,329,40,17.083333333333332,106,14,2573.03,412345,1,GOLD
8488,F,1.0,True,SICILIA,6,premium,1,275,40,15.454545454545455,30,16,601.53,498199,0,GOLD
8489,M,1.0,True,PIEMONTE,21,standard,1,456,41,22.5,0,19,437.75999999999993,157932,0,GOLD
8490,F,1.0,True,NOT_PROVIDED,39,premium,1,44,41,5.125,0,11,949.8800000000001,869820,0,DIAMOND
8491,M,1.0,True,TOSCANA,19,premium,1,216,41,15.625,80,13,1236.0700000000002,595952,1,GOLD
8492,M,1.0,True,LIGURIA,20,standard,1,415,41,25.727272727272727,70,13,201.94000000000005,52787,0,SILVER
8493,M,1.0,True,PIEMONTE,2,standard,1,213,41,22.666666666666668,3,14,294.0,600061,0,GOLD
8494,M,0.0,True,TOSCANA,47,premium,1,248,41,16.727272727272727,45,14,949.61,20945,0,DIAMOND
8495,F,1.0,True,LOMBARDIA,29,business standard,1,412,41,20.875,13,17,507.48,248452,0,GOLD
8496,F,1.0,True,ABRUZZO,25,standard,1,470,41,24.727272727272727,81,13,349.51,130615,1,SILVER
8497,F,1.0,True,LOMBARDIA,17,business premium,1,190,42,11.5,68,19,2006.93,639748,1,DIAMOND
8498,F,1.0,True,PUGLIA,26,business premium,1,173,42,8.222222222222221,93,19,495.75000000000006,671963,1,SILVER
8499,F,1.0,True,LOMBARDIA,49,premium,1,331,42,21.90909090909091,79,14,1465.84,408379,1,GOLD
8500,F,1.0,True,LAZIO,29,standard,1,397,42,21.666666666666668,23,19,674.97,279026,0,DIAMOND
8501,M,1.0,True,LOMBARDIA,15,standard,1,324,42,14.142857142857142,99,16,479.02000000000004,420494,1,SILVER
8502,M,1.0,True,LOMBARDIA,23,premium,1,280,43,12.529411764705882,59,22,1553.49,491971,0,DIAMOND
8503,M,1.0,True,VENETO,5,business premium,1,440,43,20.625,11,18,885.9,188798,0,DIAMOND
8504,F,1.0,True,PIEMONTE,2,premium,1,316,44,22.166666666666668,23,13,637.07,390293,0,DIAMOND
8505,M,1.0,False,LAZIO,39,standard,1,439,44,18.58823529411765,11,18,195.87,190868,0,SILVER
8506,M,1.0,True,LOMBARDIA,32,premium,1,390,45,24.642857142857142,0,18,391.48,291508,0,GOLD
8507,M,1.0,True,CAMPANIA,38,business premium,1,195,45,6.066666666666666,87,18,1516.6799999999998,12628,1,GOLD
8508,M,1.0,True,LOMBARDIA,49,premium,1,89,45,5.071428571428571,11,17,893.43,801656,0,DIAMOND
8509,F,1.0,True,FRIULI VENEZIA GIULIA,4,standard,1,249,45,13.11111111111111,0,22,235.55,540745,0,SILVER
8510,F,1.0,True,LOMBARDIA,1,standard,1,365,46,21.8,24,18,321.90999999999997,344020,0,GOLD
8511,M,1.0,True,CAMPANIA,35,premium,1,457,46,21.384615384615383,51,15,521.04,156309,0,GOLD
8512,F,1.0,True,VENETO,44,premium,1,300,46,28.6,5,16,572.4399999999999,460708,0,GOLD
8513,M,1.0,True,LOMBARDIA,15,premium,1,276,46,16.53846153846154,54,16,2296.53,495813,0,DIAMOND
8514,M,1.0,True,LOMBARDIA,34,premium,1,187,46,9.0,91,16,1060.9600000000003,621871,1,GOLD
8515,M,1.0,True,CAMPANIA,35,standard,1,230,46,11.411764705882353,28,20,275.46,572968,0,GOLD
8516,M,1.0,True,VENETO,18,business premium,1,271,46,17.545454545454547,70,15,222.77999999999997,505199,0,SILVER
8517,M,1.0,True,EMILIA ROMAGNA,14,standard,1,435,46,20.9375,4,18,366.09000000000003,199769,0,GOLD
8518,M,1.0,True,LOMBARDIA,8,standard,1,450,46,28.416666666666668,10,16,42.58,170068,0,SILVER
8519,F,1.0,True,CAMPANIA,3,premium,1,356,46,20.384615384615383,59,21,1278.71,362102,0,DIAMOND
8520,M,1.0,False,LAZIO,39,standard,1,412,47,19.76923076923077,5,16,1385.96,101796,0,DIAMOND
8521,F,1.0,True,CAMPANIA,35,business premium,1,357,47,32.77777777777778,57,13,378.13,361286,0,GOLD
8522,M,1.0,True,EMILIA ROMAGNA,41,standard,1,332,48,19.6,30,16,446.80000000000007,53335,0,GOLD
8523,M,1.0,True,ABRUZZO,25,premium,1,370,48,21.5,45,20,737.9100000000001,333149,0,DIAMOND
8524,M,1.0,True,LIGURIA,20,premium,1,178,49,10.3125,3,20,869.5299999999999,663616,0,DIAMOND
8525,M,1.0,True,PIEMONTE,45,premium,1,287,49,22.3,53,11,434.81,22606,0,GOLD
8526,M,1.0,True,EMILIA ROMAGNA,41,premium,1,365,49,30.09090909090909,0,16,1067.6399999999999,46039,0,DIAMOND
8527,F,1.0,True,EMILIA ROMAGNA,11,premium,1,287,49,22.545454545454547,24,15,199.79,473555,0,SILVER
8528,F,1.0,True,LOMBARDIA,1,premium,1,345,49,18.384615384615383,44,14,128.13,383303,0,SILVER
8529,M,1.0,True,CAMPANIA,3,business premium,1,221,50,18.833333333333332,70,9,1223.32,322157,0,SILVER
8530,M,1.0,True,LOMBARDIA,49,premium,1,326,50,19.0,109,13,582.5699999999999,337356,0,SILVER
8531,M,1.0,False,LOMBARDIA,15,business standard,1,454,50,19.928571428571427,48,17,359.27,5014,0,GOLD
8532,M,1.0,True,PUGLIA,31,business premium,1,152,51,6.8,41,17,1185.21,718420,0,DIAMOND
8533,M,1.0,False,VENETO,27,standard,1,385,52,18.31578947368421,3,21,230.81000000000003,304465,0,SILVER
8534,M,1.0,True,SICILIA,28,premium,1,353,52,28.083333333333332,5,14,332.16,368312,0,GOLD
8535,M,1.0,False,PIEMONTE,21,premium,1,303,52,27.666666666666668,45,12,183.04999999999995,456961,0,SILVER
8536,M,1.0,True,LAZIO,39,business premium,1,451,53,18.470588235294116,31,19,359.24999999999994,166703,0,GOLD
8537,M,1.0,False,LOMBARDIA,48,standard,1,365,53,16.823529411764707,45,19,346.19000000000005,344298,0,GOLD
8538,F,1.0,True,CAMPANIA,3,standard,1,464,53,19.9375,33,21,459.51,143126,0,GOLD
8539,M,1.0,False,NOT_PROVIDED,44,premium,1,304,53,19.384615384615383,29,16,278.98999999999995,455179,0,GOLD
8540,M,1.0,True,EMILIA ROMAGNA,11,premium,1,429,53,16.15,1,22,601.4100000000001,211987,0,GOLD
8541,M,1.0,True,PIEMONTE,2,premium,1,450,53,22.5,0,11,199.48000000000002,169045,0,SILVER
8542,M,1.0,False,PUGLIA,46,standard,1,276,53,15.545454545454545,49,14,625.1,15723,0,DIAMOND
8543,M,1.0,True,EMILIA ROMAGNA,41,premium,1,257,53,21.7,4,11,486.98,527387,0,GOLD
8544,M,1.0,False,UMBRIA,9,premium,1,104,53,7.583333333333333,0,15,570.6000000000001,23595,0,GOLD
8545,M,1.0,True,PIEMONTE,45,standard,1,198,54,18.22222222222222,30,13,372.64,624382,0,GOLD
8546,F,1.0,True,LOMBARDIA,16,business standard,1,415,54,17.68421052631579,20,20,245.95,91410,0,SILVER
8547,M,1.0,True,VENETO,44,standard,1,97,55,5.8,0,20,553.8,63077,0,GOLD
8548,F,1.0,True,LAZIO,13,standard,1,406,55,19.2,65,19,316.78,262847,0,GOLD
8549,M,1.0,True,VENETO,27,business premium,1,426,55,20.214285714285715,39,18,329.46999999999997,58504,0,GOLD
8550,F,1.0,True,PUGLIA,46,standard,1,440,55,5.375,25,25,458.54,190091,0,GOLD
8551,M,1.0,False,EMILIA ROMAGNA,11,premium,1,117,55,4.636363636363637,20,14,552.89,761687,0,GOLD
8552,M,1.0,False,SICILIA,6,standard,1,466,55,19.41176470588235,19,19,206.51000000000002,136739,0,SILVER
8553,M,1.0,True,VENETO,27,premium,1,188,56,11.571428571428571,18,15,101.64,642957,0,SILVER
8554,F,1.0,False,LOMBARDIA,8,standard,1,324,56,19.066666666666666,29,16,252.26,210870,0,SILVER
8555,M,1.0,False,LOMBARDIA,15,premium,1,201,56,12.384615384615385,27,17,1469.79,619480,0,DIAMOND
8556,M,1.0,False,UMBRIA,19,standard,1,383,56,13.285714285714286,53,22,593.37,306670,0,GOLD
8557,F,1.0,True,LAZIO,29,standard,1,424,56,21.76923076923077,46,16,130.88,222610,0,SILVER
8558,M,0.0,True,CAMPANIA,3,premium,1,183,57,12.076923076923077,6,17,1672.3400000000001,652753,0,DIAMOND
8559,F,1.0,False,CAMPANIA,1,premium,1,85,57,6.6,13,17,520.59,807827,0,GOLD
8560,M,1.0,True,LAZIO,1,standard,1,315,57,29.625,25,12,182.13,437244,0,SILVER
8561,M,1.0,True,LAZIO,29,standard,1,480,57,23.363636363636363,12,12,71.87,104737,0,SILVER
8562,M,1.0,False,VENETO,1,standard,1,125,57,5.0588235294117645,31,22,770.4100000000001,753422,0,DIAMOND
8563,F,1.0,True,CAMPANIA,35,standard,1,243,57,10.8,74,17,232.10999999999999,551442,0,SILVER
8564,M,1.0,False,LIGURIA,20,standard,1,434,57,16.473684210526315,22,21,744.4399999999999,201822,0,DIAMOND
8565,M,1.0,True,SICILIA,7,standard,1,465,57,16.0,59,21,913.4899999999999,138236,0,DIAMOND
8566,M,1.0,True,PUGLIA,46,standard,1,233,58,20.181818181818183,7,13,128.57,567016,0,SILVER
8567,F,1.0,False,LOMBARDIA,48,standard,1,145,58,11.1,11,11,204.2,699504,0,SILVER
8568,M,1.0,False,EMILIA ROMAGNA,11,standard,1,331,59,24.22222222222222,25,12,212.54,18194,0,SILVER
8569,M,1.0,False,LAZIO,37,premium,1,87,59,8.875,10,11,270.87,803677,0,SILVER
8570,M,0.0,True,PUGLIA,31,standard,1,406,59,22.307692307692307,55,18,159.67000000000002,4835,0,SILVER
8571,F,1.0,False,PIEMONTE,45,standard,1,434,59,17.41176470588235,23,18,563.1400000000001,201839,0,GOLD
8572,M,1.0,True,LAZIO,1,standard,1,215,59,6.125,20,23,420.52,597004,0,GOLD
8573,M,1.0,False,LAZIO,29,standard,1,420,59,22.857142857142858,36,20,286.14,231261,0,GOLD
8574,M,1.0,False,LOMBARDIA,23,premium,1,350,59,20.176470588235293,1,20,730.3800000000001,365966,0,DIAMOND
8575,F,0.0,True,LOMBARDIA,40,standard,1,407,60,26.545454545454547,50,14,694.1400000000001,260985,0,DIAMOND
8576,M,1.0,False,PUGLIA,31,standard,1,221,60,11.052631578947368,1,21,372.3,587731,0,GOLD
8577,M,0.0,True,SICILIA,1,premium,1,230,60,14.153846153846153,36,15,300.92,573443,0,GOLD
8578,M,0.0,True,LOMBARDIA,16,standard,1,441,60,21.466666666666665,29,17,178.62,2726,0,SILVER
8579,M,1.0,False,LOMBARDIA,34,business premium,1,92,60,3.9375,18,21,1304.1,797690,0,DIAMOND
8580,F,1.0,False,LOMBARDIA,36,premium,1,191,61,7.5625,59,22,1607.77,636600,0,DIAMOND
8581,M,0.0,True,LAZIO,33,standard,1,221,61,13.4,12,19,1292.3999999999999,587992,0,DIAMOND
8582,M,1.0,True,PUGLIA,26,standard,1,423,61,27.727272727272727,40,13,201.57000000000002,224217,0,SILVER
8583,F,1.0,True,CAMPANIA,38,standard,1,428,61,26.692307692307693,6,16,169.73000000000002,214800,0,SILVER
8584,M,1.0,True,FRIULI VENEZIA GIULIA,30,premium,1,300,61,24.416666666666668,0,14,1079.1100000000001,461716,0,DIAMOND
8585,M,1.0,True,SICILIA,7,premium,1,247,61,11.625,5,21,967.69,543898,0,DIAMOND
8586,M,1.0,True,EMILIA ROMAGNA,11,standard,1,71,61,4.545454545454546,13,18,240.12,827692,0,SILVER
8587,M,1.0,True,SICILIA,7,premium,1,307,61,8.642857142857142,3,16,923.9200000000001,449164,0,DIAMOND
8588,M,1.0,True,SICILIA,6,premium,1,310,61,16.53846153846154,29,15,328.03999999999996,445623,0,GOLD
8589,M,0.0,True,CAMPANIA,3,business premium,1,218,62,15.272727272727273,39,13,194.01,592709,0,SILVER
8590,M,1.0,True,VENETO,18,standard,1,465,62,25.692307692307693,3,17,255.92000000000002,139350,0,SILVER
8591,M,1.0,True,LAZIO,42,premium,1,445,62,21.0,0,19,349.7899999999999,53069,0,GOLD
8592,M,1.0,True,PIEMONTE,2,standard,1,422,62,24.5,61,11,148.04000000000002,226303,0,SILVER
8593,M,1.0,False,VENETO,18,business premium,1,72,62,5.166666666666667,0,24,1569.58,827139,0,DIAMOND
8594,M,1.0,True,LOMBARDIA,1,business standard,1,188,62,10.5,51,16,282.38,642563,0,GOLD
8595,F,1.0,False,PIEMONTE,45,standard,1,447,62,18.625,47,19,355.42,174909,0,GOLD
8596,M,1.0,True,SICILIA,6,standard,1,455,62,16.65,6,23,764.7199999999999,159714,0,DIAMOND
8597,F,1.0,False,TOSCANA,19,standard,1,240,63,12.4375,24,20,864.92,544558,0,DIAMOND
8598,F,1.0,True,LOMBARDIA,15,standard,1,353,63,28.416666666666668,5,17,199.20000000000002,366520,0,SILVER
8599,M,0.0,False,SICILIA,6,premium,1,239,63,19.363636363636363,20,13,438.29999999999995,558771,0,GOLD
8600,M,1.0,True,VENETO,5,business premium,1,161,63,11.538461538461538,4,15,261.8,440480,0,SILVER
8601,M,1.0,True,LOMBARDIA,1,standard,1,436,63,17.0625,45,17,385.54999999999995,71021,0,GOLD
8602,M,1.0,True,PIEMONTE,21,business premium,1,458,64,19.166666666666668,6,22,549.21,152747,0,GOLD
8603,M,1.0,True,FRIULI VENEZIA GIULIA,4,premium,1,150,64,12.428571428571429,58,18,1988.3400000000001,721590,0,DIAMOND
8604,M,1.0,True,EMILIA ROMAGNA,24,business premium,1,185,64,8.928571428571429,44,18,706.14,647316,0,DIAMOND
8605,M,1.0,True,PUGLIA,26,standard,1,406,64,16.31578947368421,24,20,370.86000000000007,262849,0,GOLD
8606,M,1.0,True,VENETO,18,standard,1,161,64,9.0,5,21,563.02,696124,0,GOLD
8607,M,1.0,True,LOMBARDIA,32,business standard,1,462,64,26.272727272727273,41,13,304.63000000000005,145574,0,GOLD
8608,F,1.0,True,LAZIO,39,premium,1,113,64,6.285714285714286,13,21,689.9300000000001,768275,0,DIAMOND
8609,M,1.0,True,LOMBARDIA,12,standard,1,476,64,20.375,13,19,376.37,119145,0,GOLD
8610,M,1.0,False,CAMPANIA,1,premium,1,242,65,18.11111111111111,3,12,626.29,551686,0,DIAMOND
8611,F,1.0,True,TOSCANA,19,premium,1,109,65,5.388888888888889,3,19,514.56,772912,0,GOLD
8612,M,0.0,True,PIEMONTE,45,premium,1,170,65,11.125,36,13,792.13,677474,0,DIAMOND
8613,M,1.0,True,VENETO,44,premium,1,410,65,21.071428571428573,57,18,338.46,253663,0,GOLD
8614,F,1.0,True,LOMBARDIA,34,standard,1,451,65,26.5,36,13,67.35,158060,0,SILVER
8615,M,1.0,True,LOMBARDIA,15,premium,1,187,65,18.75,31,12,229.03000000000003,644369,0,SILVER
8616,M,1.0,True,LOMBARDIA,49,business premium,1,396,66,19.416666666666668,53,13,1616.5500000000002,60591,0,DIAMOND
8617,M,1.0,True,LIGURIA,20,premium,1,161,66,13.636363636363637,1,16,1140.39,53046,0,DIAMOND
8618,F,1.0,True,EMILIA ROMAGNA,41,business standard,1,340,66,27.333333333333332,5,15,468.97,42797,0,GOLD
8619,M,1.0,False,LAZIO,29,standard,1,380,66,24.384615384615383,23,15,798.0000000000001,314268,0,DIAMOND
8620,F,1.0,True,LOMBARDIA,10,business standard,1,420,67,18.470588235294116,26,19,410.4599999999999,232011,0,GOLD
8621,M,1.0,True,CAMPANIA,1,standard,1,198,67,3.5,39,19,61.22,623498,0,SILVER
8622,M,1.0,False,LIGURIA,20,standard,1,326,67,14.25,25,22,370.71,25876,0,GOLD
8623,M,1.0,False,NOT_PROVIDED,1,standard,1,371,67,31.4,10,12,293.87999999999994,332597,0,GOLD
8624,M,0.0,False,PIEMONTE,2,premium,1,406,67,17.38888888888889,31,20,364.22,291727,0,GOLD
8625,M,1.0,True,ABRUZZO,25,premium,1,185,68,15.181818181818182,10,15,563.52,648040,0,GOLD
8626,M,1.0,True,LOMBARDIA,8,premium,1,286,68,11.0,54,25,1327.6800000000003,94879,0,DIAMOND
8627,M,1.0,True,LIGURIA,20,premium,1,166,68,14.5,3,12,303.88,676719,0,GOLD
8628,M,1.0,True,LOMBARDIA,17,premium,1,342,68,9.333333333333334,45,13,327.22999999999996,388966,0,GOLD
8629,M,1.0,True,EMILIA ROMAGNA,24,premium,1,262,68,18.5,36,15,82.96999999999998,520398,0,SILVER
8630,M,1.0,False,LOMBARDIA,40,standard,1,145,68,17.125,3,13,130.57000000000002,32100,0,SILVER
8631,M,1.0,True,VENETO,44,premium,1,251,68,13.357142857142858,28,18,1150.79,537563,0,DIAMOND
8632,F,1.0,False,LAZIO,37,premium,1,195,69,10.277777777777779,4,19,721.38,628726,0,DIAMOND
8633,M,1.0,True,UMBRIA,9,standard,1,424,69,22.25,52,14,135.68,223292,0,SILVER
8634,M,1.0,True,ABRUZZO,25,standard,1,340,69,20.066666666666666,24,17,916.18,31057,0,DIAMOND
8635,F,1.0,True,SICILIA,1,standard,1,170,70,12.076923076923077,4,19,779.1,677678,0,DIAMOND
8636,M,1.0,True,LOMBARDIA,48,standard,1,294,70,23.0,52,15,491.58000000000004,87279,0,GOLD
8637,M,1.0,True,LAZIO,33,premium,1,83,70,5.7272727272727275,1,13,735.3300000000002,810324,0,DIAMOND
8638,M,1.0,True,UMBRIA,9,business standard,1,191,70,9.6875,6,21,322.98,636154,0,GOLD
8639,M,1.0,True,LOMBARDIA,48,premium,1,482,70,22.933333333333334,7,17,211.41,57002,0,SILVER
8640,F,1.0,True,LOMBARDIA,1,standard,1,192,70,12.416666666666666,0,15,380.95,634308,0,GOLD
8641,M,1.0,True,CAMPANIA,38,business standard,1,374,70,23.46153846153846,20,14,173.33,324331,0,SILVER
8642,M,1.0,True,LOMBARDIA,36,premium,1,312,71,16.235294117647058,7,18,225.28,440409,0,SILVER
8643,M,1.0,False,LOMBARDIA,40,business premium,1,182,71,13.153846153846153,3,17,1048.43,654885,0,DIAMOND
8644,F,1.0,True,TOSCANA,47,premium,1,210,71,13.5,7,16,1958.92,605623,0,DIAMOND
8645,M,1.0,True,LOMBARDIA,36,standard,1,481,71,25.636363636363637,30,16,326.16,109980,0,GOLD
8646,M,1.0,False,LAZIO,42,standard,1,373,71,24.307692307692307,7,16,174.60000000000008,327611,0,SILVER
8647,M,1.0,True,VENETO,18,standard,1,429,71,20.846153846153847,44,18,1791.72,210702,0,DIAMOND
8648,M,0.0,True,LOMBARDIA,10,standard,1,389,71,24.923076923076923,5,17,1125.05,24286,0,DIAMOND
8649,F,1.0,True,EMILIA ROMAGNA,41,premium,1,333,72,23.46153846153846,7,17,2061.03,350681,0,DIAMOND
8650,F,1.0,True,LOMBARDIA,32,standard,1,374,73,27.09090909090909,53,13,174.5,39162,0,SILVER
8651,M,1.0,False,PIEMONTE,21,business standard,1,471,73,23.1,43,11,152.51000000000002,127361,0,SILVER
8652,M,1.0,True,LOMBARDIA,34,premium,1,112,73,12.625,0,13,579.6500000000001,20990,0,GOLD
8653,M,1.0,True,LOMBARDIA,34,standard,1,352,73,15.166666666666666,26,14,203.01999999999998,370122,0,SILVER
8654,M,1.0,True,LOMBARDIA,17,standard,1,381,74,36.666666666666664,24,11,116.31000000000002,311503,0,SILVER
8655,F,1.0,False,LAZIO,29,premium,1,265,74,19.615384615384617,4,19,312.10999999999996,515711,0,GOLD
8656,M,1.0,False,NOT_PROVIDED,1,standard,1,367,74,15.772727272727273,4,25,1721.11,341132,0,DIAMOND
8657,M,1.0,True,LOMBARDIA,48,business premium,1,454,75,18.714285714285715,35,19,1115.9699999999998,160486,0,DIAMOND
8658,M,0.0,True,LOMBARDIA,34,standard,1,306,76,20.857142857142858,3,18,357.46000000000004,450740,0,GOLD
8659,F,1.0,True,CAMPANIA,26,premium,1,345,76,32.625,37,14,779.32,382694,0,DIAMOND
8660,M,0.0,False,PUGLIA,26,premium,1,209,76,14.875,32,12,192.28999999999996,546668,0,SILVER
8661,F,1.0,True,VENETO,27,standard,1,346,77,23.928571428571427,3,15,689.84,380216,0,DIAMOND
8662,M,1.0,True,UMBRIA,9,standard,1,217,78,13.142857142857142,13,17,313.65999999999997,30540,0,GOLD
8663,M,0.0,False,OTHERS,17,standard,1,411,83,21.733333333333334,26,17,227.55,82377,0,SILVER
8664,M,1.0,True,VENETO,18,standard,1,253,30,14.0,107,18,483.27,533679,1,SILVER
8665,F,1.0,True,SICILIA,28,premium,1,311,33,12.5625,102,20,1851.98,50860,0,GOLD
8666,M,1.0,True,PUGLIA,31,premium,1,292,35,16.41176470588235,1,22,929.0400000000002,469789,0,DIAMOND
8667,M,1.0,True,LOMBARDIA,10,standard,1,354,35,21.0,50,16,279.5,365337,0,GOLD
8668,F,1.0,True,VENETO,5,business premium,1,416,38,42.714285714285715,28,8,309.48999999999995,26194,1,SILVER
8669,F,0.0,True,EMILIA ROMAGNA,11,business premium,1,160,38,7.5,91,18,1706.5100000000002,697081,1,GOLD
8670,F,1.0,True,SICILIA,6,business premium,1,196,38,6.5,106,21,1407.99,627179,1,GOLD
8671,M,1.0,True,CAMPANIA,3,standard,1,411,38,38.0,5,14,110.76,250385,0,SILVER
8672,M,1.0,True,VENETO,18,premium,1,289,39,26.3,20,12,3398.0299999999997,67770,0,DIAMOND
8673,F,1.0,True,LOMBARDIA,10,premium,1,337,39,18.142857142857142,76,16,318.3999999999999,397356,0,SILVER
8674,F,1.0,True,FRIULI VENEZIA GIULIA,4,premium,1,359,39,14.722222222222221,79,23,1605.8699999999997,357139,0,GOLD
8675,F,1.0,True,EMILIA ROMAGNA,14,business premium,1,279,40,17.545454545454547,52,14,389.07000000000005,493377,0,GOLD
8676,M,1.0,True,VENETO,44,standard,1,386,40,18.384615384615383,114,18,627.6200000000001,300719,0,SILVER
8677,F,1.0,True,ABRUZZO,25,standard,1,57,41,5.222222222222222,3,17,342.38,849542,0,GOLD
8678,F,0.0,True,LOMBARDIA,17,premium,1,216,41,11.7,80,11,1536.1000000000001,27035,1,GOLD
8679,M,1.0,True,LOMBARDIA,40,standard,1,438,41,22.25,31,15,328.09000000000003,55637,0,GOLD
8680,F,0.0,True,LAZIO,1,premium,1,204,41,7.5,104,11,1281.06,613885,1,GOLD
8681,F,1.0,True,PIEMONTE,21,premium,1,288,42,13.0,93,15,1494.37,480548,1,GOLD
8682,M,1.0,False,ABRUZZO,25,standard,1,331,42,22.928571428571427,3,15,431.41999999999996,409131,0,GOLD
8683,F,1.0,True,LOMBARDIA,36,premium,1,302,42,16.866666666666667,24,16,295.25000000000006,457889,0,GOLD
8684,F,1.0,True,EMILIA ROMAGNA,24,premium,1,206,42,15.363636363636363,23,17,453.88,611344,0,GOLD
8685,M,1.0,False,PIEMONTE,45,premium,1,316,43,16.5,24,18,1114.18,436341,0,DIAMOND
8686,M,1.0,True,LOMBARDIA,10,standard,1,254,43,23.0,3,11,74.83,89732,0,SILVER
8687,F,1.0,True,EMILIA ROMAGNA,11,premium,1,235,43,23.333333333333332,69,13,48.24,487176,1,SILVER
8688,M,1.0,True,LOMBARDIA,15,premium,1,193,44,7.833333333333333,90,19,326.78000000000003,633502,1,SILVER
8689,F,1.0,True,LOMBARDIA,34,standard,1,409,44,36.25,56,13,445.04999999999995,256073,0,GOLD
8690,M,1.0,True,LOMBARDIA,36,standard,1,434,44,18.8125,5,19,336.58,202271,0,GOLD
8691,F,1.0,True,PIEMONTE,43,standard,1,176,45,5.733333333333333,78,20,359.85,666291,1,SILVER
8692,M,1.0,True,LAZIO,42,standard,1,397,45,27.7,71,14,567.9399999999999,279098,0,GOLD
8693,F,1.0,True,EMILIA ROMAGNA,14,premium,1,337,45,30.7,20,12,48.28,397207,0,SILVER
