,Unnamed: 0.1,Unnamed: 0,order_id,customer_id,store_id,product_id,direction,gross_price,price_reduction,perc_price_reduction,purchase_datetime,TBS,churn
131496,464100,526163,42165d970eef3177969adab082e0aba3,430080,32,33009284,1,6.15,0.0,0.0,2023-01-07,131.0,1.0
131497,464107,526170,05b6d70103fe5dc1ca0df11390db12f8,430085,6,36254960,1,51.0,0.0,0.0,2023-03-19,250.0,1.0
131499,464110,526173,1f451e9791b23c28efaab29de8684594,430086,6,33817091,1,0.5,0.0,0.0,2023-03-08,219.0,1.0
131500,464114,526177,4a2f766038bd64413d77e1fd8a4fd63b,430087,6,36128162,1,2.49,0.0,0.0,2022-10-26,128.0,1.0
131521,464182,526245,322c0839da6198d023981532b852061c,430116,5,35002282,1,3.9,0.0,0.0,2023-04-20,258.0,1.0
131523,464187,526250,b3c5915ca46e506d31f8a55d27397a7d,430149,15,34982346,1,6.99,0.0,0.0,2022-11-03,111.0,1.0
131534,464237,526301,dba6785a17136ce913a65fcefccb8bfd,430159,46,35738780,1,3.99,0.0,0.0,2023-04-11,209.0,1.0
131546,464270,526337,13109d23cb6ff9bcae01cf8a0b4cf362,430186,45,36472954,1,149.0,80.0,53.69127516778524,2023-01-18,123.0,1.0
131558,464304,526371,ec7462dac39faf7ac859c1f33f1cee6c,430215,15,34887580,1,2.99,0.0,0.0,2023-04-27,133.0,1.0
131560,464312,526379,d13890a593b59f668d003424cd19744c,430233,49,81259496,1,29.8,0.0,0.0,2022-10-16,113.0,1.0
131590,464418,526490,e605c174d744b0079fc07af8a14ebab1,430275,37,35945952,1,8.6,0.0,0.0,2023-03-09,162.0,1.0
131592,464437,526509,0109fe1d970fb0fae239503eb04b679d,430314,22,34891906,1,27.0,0.0,0.0,2022-11-01,138.0,1.0
131593,464438,526510,7691977ec7baf78e70de4b5e8584a26e,430314,22,33000492,1,9.38,0.0,0.0,2023-04-30,180.0,1.0
131597,464447,526520,7a5481ed19443a0f2a46a53626cb7ac8,430319,6,35661836,1,1.73,0.0,0.0,2023-02-15,201.0,1.0
131603,464465,526538,6945e4636da6a5f6e158974193e8e348,430344,10,33817091,1,0.5,0.0,0.0,2023-03-02,217.0,1.0
131669,464699,526793,14001e2e43f192f590fa5723ec0ae1d4,430467,37,33817091,1,0.5,0.0,0.0,2022-12-10,176.0,1.0
131680,464754,526848,d4d2f6807ad38b9cfb66fd094c6accb1,430526,9,35958755,1,2.99,0.0,0.0,2023-01-15,116.0,1.0
131682,464760,526854,4b12010ace8f30e02b4cbc09e7c6c362,430528,7,33700716,1,0.2,0.0,0.0,2023-04-23,304.0,1.0
131710,464836,526945,66faf99e41bffe6e075f7808a737927c,430558,49,34921481,1,29.7,0.0,0.0,2022-10-31,137.0,1.0
131713,464844,526954,3ecc9182570d51e04b878afefa2d77c5,430577,27,35901796,1,5.95,0.59,9.915966386554622,2023-01-03,118.0,1.0
131731,464916,527032,ec5620b102432ab77544eaf2a8f83bc8,430645,13,32483780,1,14.0,0.0,0.0,2023-01-27,160.0,1.0
131736,464932,527048,a339abca7a60af8db82811ab164e454f,430651,31,35203721,1,1.49,0.0,0.0,2023-03-13,211.0,1.0
131743,464956,527072,30130b191febec3a39400f9abeb13894,430660,9,32730684,1,3.9,0.0,0.0,2023-04-27,151.0,1.0
131750,464993,527111,b10181507e39e6cedc5fed9387cd8f9b,430693,49,36590106,1,16.99,0.0,0.0,2023-04-20,279.0,1.0
131751,464998,527116,994ef50a6bb28049360d70fca9efdba3,430721,30,36214675,1,65.0,10.0,15.384615384615383,2022-11-27,108.0,1.0
131774,465063,527184,82dec6c4ab39a2ae2bb8bba456917fc5,430753,38,35606424,1,3.95,0.0,0.0,2023-04-08,175.0,1.0
131775,465065,527186,6bd097bfe89d5402cc80eb07cb461ab3,430763,47,81259486,1,7.99,0.0,0.0,2023-02-03,183.0,1.0
131779,465092,527213,4643615458fb696d61dee5837c724009,430776,6,81250174,1,39.8,3.98,10.0,2023-03-02,127.0,1.0
131808,465175,527298,42bad0ea85da2fce5ab74a56b244c60e,430791,21,33817091,1,0.5,0.0,0.0,2023-03-25,117.0,1.0
131811,465194,527318,d8cc1c205ce7e310886028336541753f,430801,29,34663853,1,13.5,0.0,0.0,2022-11-18,138.0,1.0
131813,465199,527323,f323fb8eb5c58a99c9b10ce6eb4e6bff,430805,45,33700716,1,0.2,0.0,0.0,2022-11-26,163.0,1.0
131815,465210,527334,a6d7bdd266ac4fc8edb788d38fc365f5,430816,37,81273175,1,5.98,0.0,0.0,2023-02-09,232.0,1.0
131824,465247,527371,71b7d1b2f16211a8598fa1f07fc55d60,430840,15,32450915,1,9.9,0.0,0.0,2023-03-21,210.0,1.0
131849,465387,527512,dc3b4ac32a6a732821b8eb298faa3f85,430927,46,34320314,1,13.98,0.0,0.0,2022-12-18,119.0,1.0
131851,465394,527519,8300c869e1a3bec255322b8c0a3c060c,430930,29,35936334,1,3.09,0.0,0.0,2022-11-21,126.0,1.0
131856,465404,527529,5c6a08388287fe92e9a743275e07be1f,430931,25,34345115,1,3.8,0.0,0.0,2023-03-06,182.0,1.0
131896,465531,527658,c985edee328265f4b27551b4385b4c0a,431100,37,34933836,1,4.9,0.0,0.0,2022-11-01,118.0,1.0
131897,465533,527660,097eec3cce5da8424753b264d5756357,431100,37,36511104,1,27.99,0.0,0.0,2023-02-17,108.0,1.0
131900,465541,527668,5f1a6eb1f79cd2cb858bff4bf30f018d,431106,18,81265211,1,2.99,0.0,0.0,2023-02-04,184.0,1.0
131915,465588,527716,48a965bcd55c4bfd40fe43ece4941c2c,431125,37,35480634,1,5.5,0.0,0.0,2023-01-02,158.0,1.0
131921,465606,527734,5d556a9c351ff21c99115658d6349b44,431143,41,35748790,1,0.19,0.0,0.0,2023-04-23,206.0,1.0
131927,465627,527758,320ceec81a9725cf7edaafda773cf726,431166,47,36572333,1,1.85,0.0,0.0,2022-11-21,158.0,1.0
131935,465669,527802,7630d17e20a4ecf8ebf32c64b5ca02f3,431173,2,31569580,1,3.98,1.98,49.74874371859296,2023-03-30,174.0,1.0
131944,465735,527868,9d9b553ef460fd2e83ffd16ae92752e5,431252,45,35270571,1,19.9,0.0,0.0,2023-01-07,158.0,1.0
131954,465755,527888,81dd80fec248123449872bf0b69d76da,431277,33,36543521,1,1.99,0.0,0.0,2022-11-04,112.0,1.0
131955,465756,527889,14ec9fd2e850e56bce4c6ab24ef65269,431277,33,36225595,1,23.98,0.0,0.0,2023-04-07,154.0,1.0
131967,465811,527957,24bb2acaa00744fba51fc634890951e7,431338,21,30691773,1,6.6,0.0,0.0,2023-03-05,153.0,1.0
131969,465815,527961,6cdf6d2d041dcc28ad4115ca96f265e3,431346,16,34366185,1,9.9,0.0,0.0,2022-11-17,123.0,1.0
131973,465839,527986,e4add3a33ae9eebb27b68e5bfb71f5cb,431383,6,35245581,1,9.9,0.0,0.0,2023-03-03,248.0,1.0
131984,465880,528042,ccef44af4ad94f2c1211d3787a580292,431398,21,35874146,1,2.1,0.0,0.0,2023-03-16,248.0,1.0
131988,465907,528076,85f67506f13b244984e874678095d2a5,431410,14,36590085,1,9.49,0.0,0.0,2023-04-29,212.0,1.0
131998,465940,528109,dfaa6cbcccbb76c5eb4cd3ab30074888,431443,39,33700716,1,0.2,0.0,0.0,2023-02-23,178.0,1.0
132010,465984,528154,d00f4120191f29ad593cb68e99ff8b0f,431451,26,35209202,1,1.98,0.0,0.0,2022-12-18,140.0,1.0
132015,466002,528172,0ae475a77ef72b6f730b0415f3060f44,431463,38,35649705,1,5.65,0.0,0.0,2023-04-20,202.0,1.0
132016,466009,528179,7bbbe37173e4fd1a0fbe50beb4831583,431467,4,48020203,1,45.0,45.0,100.0,2022-12-04,146.0,1.0
132018,466019,528189,2e2b2e179d64abbee073ffed50609432,431479,34,35616784,1,4.99,0.0,0.0,2023-01-24,137.0,1.0
132029,466053,528223,b4bcccb2357ec52156b875e8aef1ebca,431488,15,31325070,1,2.27,0.0,0.0,2022-12-28,111.0,1.0
132036,466082,528254,a21cd4fe442a62bb0a5772ae2ec1397d,431532,37,32452161,1,3.6,0.0,0.0,2023-01-27,118.0,1.0
132052,466154,528328,c667e9813dea9aa98a3cbbbef96df3d7,431626,47,32591370,1,5.85,1.38,23.589743589743588,2023-03-17,161.0,1.0
132055,466160,528334,6c060e44bf3a489d399059e6cbc78999,431627,48,36128162,1,2.49,0.0,0.0,2023-01-28,170.0,1.0
132067,466207,528381,c2fdc96e06d19a858ce90aeabbff5bc0,431670,21,31047415,1,3.18,0.0,0.0,2022-11-08,130.0,1.0
132068,466211,528385,ce5e689c27a16c8db1770adb391992d4,431670,21,81250174,1,19.9,0.0,0.0,2023-03-02,114.0,1.0
132071,466232,528406,58b75fd675b3051abbb25112198f4437,431676,17,36639302,1,280.63,28.06,9.998930976730929,2022-12-24,142.0,1.0
132088,466285,528464,37ab907bcb63432e32829d3fef290b14,431694,18,33700716,1,0.2,0.0,0.0,2023-03-18,203.0,1.0
132090,466292,528471,a8768acbc2939154aa8c75efbc0b094f,431717,33,36216425,1,7.9,0.0,0.0,2023-02-01,230.0,1.0
132109,466389,528586,248ecfef7f683574ff1288bcdeb31c75,431770,34,35606473,1,3.95,0.0,0.0,2023-02-03,131.0,1.0
132118,466417,528614,01ca685548290f9967d82882f2fdca44,431780,19,35606480,1,3.95,0.0,0.0,2023-04-06,108.0,1.0
132119,466421,528618,661959d93fbda01be87a440d0751d239,431788,44,32440331,1,3.9,0.59,15.128205128205128,2022-10-13,119.0,1.0
132120,466427,528624,9801f536fd27440ea59304e782e82dcb,431788,44,81250174,1,19.9,0.0,0.0,2023-03-24,162.0,1.0
132135,466474,528672,bb2c6d4c077983317e65ab880f9b5741,431869,33,33817091,1,0.5,0.0,0.0,2022-10-13,119.0,1.0
132136,466480,528678,1a1b8d4c5a9fbe4a82de65f5af618ab9,431869,33,32882024,1,1.0,0.0,0.0,2023-04-26,195.0,1.0
132138,466489,528687,d1c93166612212102464b56b7da165ab,431879,7,33700716,1,0.2,0.0,0.0,2023-04-11,297.0,1.0
132145,466509,528708,04746b7aa182a1d4b0687f74419af8ef,431908,27,48400121,1,1043.52,104.35,9.999808340999692,2022-10-24,130.0,1.0
132165,466563,528764,e61a3aa96a11d6ec9bc369d23b38a5af,431936,37,35609343,1,0.55,0.0,0.0,2023-01-06,150.0,1.0
132183,466607,528956,2ab0ff7a1b21395faed10fc69396ad7e,431976,3,36325170,1,299.0,0.0,0.0,2023-04-19,131.0,1.0
132193,466630,528983,60c050f391a2310851de077042f9c96e,431980,32,35315252,1,1.8,0.0,0.0,2023-04-25,125.0,1.0
132195,466647,529000,7b808bfd1269cfe63228d7eef2e39a3a,432011,8,32450915,1,11.9,2.0,16.806722689075627,2022-11-02,110.0,1.0
132206,466685,529038,8b64f93d5bfe641acba18c96af39f508,432024,34,35812581,1,3.95,0.0,0.0,2023-04-06,294.0,1.0
132208,466695,529048,f4942c20605f82f4c3ffb6c4a0bf062d,432033,41,36214080,1,0.6,0.0,0.0,2022-11-24,147.0,1.0
132213,466716,529070,07dcddc9fa2b279869b2829cf73385cf,432062,45,34843564,1,0.8,0.0,0.0,2022-12-02,169.0,1.0
132220,466736,529096,2dc7742d5cb0b6e37324dd69330534a6,432094,38,32444202,1,6.5,0.65,10.0,2023-04-06,181.0,1.0
132231,466798,529172,f9f0194bca90a513d170f8ef64ee91b5,432168,33,33700716,1,0.2,0.0,0.0,2023-03-17,147.0,1.0
132234,466815,529189,969ce5762afadfb7c3615ca30873dcb2,432231,49,32851406,1,33.0,0.0,0.0,2022-10-16,116.0,1.0
132252,466843,529219,bb06bb315da61c9e6ce85e4ea86472a3,432271,6,33700716,1,0.2,0.0,0.0,2023-04-06,267.0,1.0
132266,466899,529277,0fbae100e477b30fe78684fd29bbbe59,432334,14,35417704,1,1.95,0.0,0.0,2022-12-23,119.0,1.0
132280,466979,529361,59278c03a7b8aaa4f9ffe8bae44f6f6f,432371,32,34266526,1,1.2,0.0,0.0,2023-02-10,215.0,1.0
132284,466993,529375,050145498f2cb7093b8c0d32c3d4cc80,432413,41,33817091,1,0.5,0.0,0.0,2022-12-23,122.0,1.0
132293,467032,529414,70b8cdcb4f84a1a529a0dc17c4ce064a,432434,33,82019008,1,2.99,0.0,0.0,2023-04-08,127.0,1.0
132308,467085,529471,e1f7d85e766d0c58dbb81272115f97d3,432471,2,35315203,1,3.9,0.0,0.0,2023-04-20,133.0,1.0
132309,467095,529481,e65633b51b606d6ec9817a610f231847,432494,44,33937771,1,0.45,0.0,0.0,2023-03-19,275.0,1.0
132318,467146,529536,f1931f2a7fadb9ec6f398cd0a9fc819f,432521,17,32440331,1,1.3,0.0,0.0,2023-02-17,232.0,1.0
132326,467184,529575,0adacfdb588df1210f3a698d6a838e27,432587,9,36569344,1,42.0,7.0,16.666666666666664,2023-03-02,246.0,1.0
132339,467213,529604,590ba266eeab6a6de88fbf7bab3382a3,432617,10,36046402,1,0.49,0.0,0.0,2022-11-20,140.0,1.0
132352,467269,529660,702e398c43574e1edc999e331a7e73fd,432692,48,36599192,1,2.6,0.0,0.0,2023-04-29,206.0,1.0
132353,467280,529671,5ad47289e47978aa0b50e494316e95e8,432703,37,81273175,1,2.99,0.0,0.0,2023-01-11,199.0,1.0
132354,467290,529681,e363048144f4acc9ebf5f64bbdcaf3fd,432715,16,33120913,1,5.6,0.0,0.0,2023-03-24,147.0,1.0
132357,467297,529688,f830e5a366ac041817a1dc61c8c301f0,432721,24,81259526,1,44.97,0.0,0.0,2022-12-12,113.0,1.0
132359,467307,529698,b3a48c65111a86fd1ebff108e8361930,432728,12,34663874,1,11.99,0.0,0.0,2022-12-01,129.0,1.0
132362,467312,529703,173941a2a9f975f49aff8aac358b8807,432729,28,34933836,1,9.8,0.0,0.0,2022-12-02,147.0,1.0
132405,467472,529864,3898e7e2eda3446dd83955086c33eb20,432813,33,81258535,1,17.97,0.0,0.0,2022-12-01,157.0,1.0
132415,467493,529885,35a9d0cddcaee1214a35d3f83f058a22,432826,37,34260730,1,1.95,0.0,0.0,2023-03-27,192.0,1.0
132432,467565,529957,92291e953d4c2c0b2fcffd642cf8b687,432844,24,32432015,1,8.9,1.34,15.056179775280896,2023-02-23,119.0,1.0
132436,467574,529966,0584416619a7cca27a6e95413ad0f033,432858,36,31209192,1,1.9,0.0,0.0,2022-11-01,137.0,1.0
132438,467578,529970,6bf6d8e87b0595a7325617804348d4fa,432858,8,33009312,1,2.84,0.0,0.0,2023-04-27,118.0,1.0
132442,467598,529990,58979ea127d08e172bf431b8379c6803,432890,33,36550290,1,25.5,0.0,0.0,2022-11-18,119.0,1.0
132448,467626,530018,ab8a94e0b79b1ffd65f63702371e5d00,432895,35,33700716,1,0.2,0.0,0.0,2023-03-02,124.0,1.0
132462,467722,530246,f37dcc1744730884978abfde7f5f90fe,432928,27,36274875,1,25.0,0.0,0.0,2023-04-25,279.0,1.0
132465,467729,530253,29c62b9b9c9e9a781aa5af3f0f07815b,432933,41,36590106,1,33.98,0.0,0.0,2023-04-25,163.0,1.0
132469,467754,530278,69398485e293fd695b92ecc3accae1bd,432945,3,36073471,1,4.99,0.0,0.0,2022-11-24,160.0,1.0
132472,467766,530290,5908a8e502ff97123ec9fc677f6d980b,432982,27,33700716,1,0.2,0.0,0.0,2022-11-05,108.0,1.0
132481,467791,530323,09794e96c541e86987163ae292a2ee6e,432986,4,30410765,1,6.1,0.0,0.0,2022-11-10,134.0,1.0
132482,467793,530325,9decf0adb623b561dfe76c1f35588804,432986,4,30293340,1,2.2,0.11,5.0,2023-03-31,141.0,1.0
132485,467824,530358,69700a124cc0db5f46acf6bcfcfedf04,432997,29,33817091,1,0.5,0.0,0.0,2023-01-07,143.0,1.0
132522,467993,530529,ad404f753ae92ecf2248d1490d9b2c98,433066,21,36316273,1,6.99,0.0,0.0,2023-03-13,195.0,1.0
132527,468002,530538,ec99771d469385d104015ee378ddbb95,433084,38,35861175,1,10.9,0.0,0.0,2023-01-05,132.0,1.0
132537,468040,530576,9c8a1db44d6cc729981fb23ead161a6f,433144,5,33817091,1,0.5,0.0,0.0,2022-12-02,164.0,1.0
132551,468099,530643,3fc4911120f6586d43ebcbaf0f1fcb2a,433152,15,33700716,1,0.2,0.0,0.0,2023-01-03,165.0,1.0
132560,468133,530677,a301464d922d8fed31b0bd34f3dd937c,433159,41,31334303,1,4.15,0.0,0.0,2022-12-28,194.0,1.0
132580,468198,530750,1f434bf6c3b721de130d05667319eb19,433236,14,33817091,1,0.5,0.0,0.0,2022-11-23,123.0,1.0
132591,468268,530822,1b442f7219b4b25470434db3667d76e2,433279,14,33700716,1,0.2,0.0,0.0,2022-12-09,173.0,1.0
132593,468272,530826,b11a3a7e30922f9a4de91f1e1fcd6a9e,433283,14,35606403,1,3.95,0.0,0.0,2022-12-23,175.0,1.0
132601,468318,530872,3d2a56d1826f23c40952ae1e92faf876,433368,14,35735273,1,2.9,0.0,0.0,2022-12-20,167.0,1.0
132605,468327,530881,143aa139eb0f2b2c97191395f1d3e42a,433377,43,35943383,1,4.9,0.0,0.0,2022-11-11,140.0,1.0
132611,468355,530909,22e2938a44493f43d9ba45cde0418574,433399,20,33700716,1,0.2,0.0,0.0,2023-04-08,177.0,1.0
132625,468401,530955,ab9e15ef9d31a866121c3e708893c3bc,433456,27,33421682,1,2.6,0.0,0.0,2023-03-24,176.0,1.0
132637,468458,531012,f86bcb240e97ca61c1bb75247cf07ad9,433495,12,32566555,1,29.8,7.8,26.174496644295303,2023-01-10,207.0,1.0
132639,468462,531016,58720bfde11f8c151bbf718f9b67a99d,433496,6,35122143,1,4.95,1.49,30.1010101010101,2022-11-19,155.0,1.0
132641,468469,531023,0c50089edf8c05ea61cafd15dd2777e3,433496,6,32882024,1,1.0,0.0,0.0,2023-04-29,151.0,1.0
132650,468505,531059,6cbfcef2544b1cf8fbfcf88501297d62,433507,40,34266526,1,1.2,0.0,0.0,2023-04-23,193.0,1.0
132651,468507,531061,d213a73d716fd661e1b768650385def4,433508,15,35551915,1,20.9,2.09,10.0,2022-10-26,131.0,1.0
132661,468546,531101,c8d3038f8984eb7fc574deb6e47a8817,433546,40,35836185,1,3.2,0.0,0.0,2022-12-12,154.0,1.0
132685,468666,531244,d850072ade305cabaab1a30c5edba371,433631,20,36245503,1,13.99,0.0,0.0,2022-11-11,147.0,1.0
132698,468694,531272,fc43e941fe6cd4e21793244808350df2,433662,31,34982346,1,6.99,0.0,0.0,2023-01-13,190.0,1.0
132701,468703,531281,b2f5017b60e05851535b859e69a268ec,433671,48,35426356,1,17.99,0.0,0.0,2023-03-11,239.0,1.0
132705,468733,531311,c9bd51a18d6534046adfe6fc22841bcd,433705,34,33700716,1,0.2,0.0,0.0,2022-11-16,152.0,1.0
132713,468761,531339,1307c53f8a1cd66e519a4e90a8160a59,433743,23,36578346,1,14.9,0.0,0.0,2023-03-01,169.0,1.0
132731,468820,531401,8d23f1f338bf608549f9ba9f56559110,433785,6,35302946,1,2.4,0.0,0.0,2023-02-23,151.0,1.0
132737,468836,531417,5e52d6ec057c0d0415dd6eda1ca1e5e7,433815,33,35931112,1,2.0,0.0,0.0,2022-11-04,140.0,1.0
132738,468838,531419,927620bbfa3638d70ef1691be69e2899,433815,39,32483864,1,16.9,0.0,0.0,2023-02-23,111.0,1.0
132740,468846,531427,e8b424d06475234b09c9e423b106c4ee,433817,49,35161182,1,5.55,0.0,0.0,2022-11-25,161.0,1.0
132750,468874,531455,0fcc8afa5065ae65b0bf4d5e6b40269c,433826,18,35890113,1,2.5,0.0,0.0,2022-10-28,133.0,1.0
132752,468892,531473,9b0fad159741322971520e257c56c76e,433835,28,81253733,1,48.92,4.89,9.99591169255928,2023-03-24,280.0,1.0
132793,469069,531654,f0660d32ade62367b19164e6419ecc82,433919,21,34567022,1,7.99,0.0,0.0,2023-02-17,183.0,1.0
132799,469085,531670,c3e8e004d2dcb83a3e6d3f83a5382c24,433926,30,34260730,1,1.95,0.0,0.0,2023-02-03,196.0,1.0
132821,469157,531742,4ee566867927c1da7b294b3e2f473f18,434040,42,35457821,1,13.99,0.0,0.0,2023-01-05,124.0,1.0
132836,469212,531797,2d20978c5f7a3781522225330e3e4439,434101,42,35809984,1,29.9,0.0,0.0,2022-12-08,174.0,1.0
132840,469230,531815,d7ab2603fb985c1302f801e9728fe8b7,434108,41,35750302,1,0.49,0.0,0.0,2022-11-04,140.0,1.0
132842,469237,531822,79792604e63430c38cba2ef94c58183b,434109,32,33817091,1,0.5,0.0,0.0,2022-11-10,126.0,1.0
132851,469274,531862,4f4f24d2f1ca3106150dd112fdf2df41,434128,3,36590085,1,9.49,0.0,0.0,2023-03-15,225.0,1.0
132852,469277,531865,008231da06379749fda8e2cc724381ec,434159,16,35856352,1,15.8,0.0,0.0,2022-11-04,112.0,1.0
132874,469369,531957,6dad00310149b275b01f65972c2c6463,434195,12,30475151,1,0.6,0.0,0.0,2023-02-03,177.0,1.0
132876,469382,531970,de72c45eaedbd2684af10bb828a78363,434209,20,35508942,1,21.0,0.0,0.0,2022-12-01,167.0,1.0
132881,469404,531992,1fa9e11064c74822d80f961b86499df3,434214,10,34609743,1,5.95,0.0,0.0,2023-03-28,202.0,1.0
132891,469440,532030,83cf892b508daff4f5f356b21574a1d7,434258,45,34269844,1,4.9,0.0,0.0,2023-02-17,184.0,1.0
132902,469494,532084,8ff9fb3f8230a28b59b42910a0ee4cbc,434265,17,33700716,1,0.2,0.0,0.0,2023-02-02,147.0,1.0
132915,469568,532160,05c50b2f7f9855c2184449f2bd2588ad,434266,33,35895482,1,9.99,1.09,10.910910910910912,2023-03-17,182.0,1.0
132918,469589,532181,86f6277b79b8717bd7886d140a331506,434272,15,34915524,1,4.9,0.0,0.0,2023-04-09,282.0,1.0
132922,469618,532214,2c0f1c43010902cb8a565cac6a12c673,434309,21,36268561,1,39.99,0.0,0.0,2023-03-07,263.0,1.0
132933,469660,532259,196822fe82153f425fa8798856726799,434324,34,35411810,1,1.99,0.0,0.0,2023-03-17,264.0,1.0
132944,469692,532291,ffbdc7adbb5e6e23b14f41440fff42d8,434335,29,34126106,1,4.95,0.0,0.0,2023-04-26,110.0,1.0
132975,469831,532435,832c1dfd7573707e313be1ebc24d5f9b,434401,5,81260873,1,69.9,10.0,14.306151645207438,2022-10-24,123.0,1.0
133007,470044,533036,92e98580070e5dba0f541072947d435c,434533,3,34345115,1,3.8,0.0,0.0,2023-03-15,119.0,1.0
133009,470052,533044,f791cf36eaef9e97f52c2316dd8f45cb,434538,26,35931084,1,1.0,0.0,0.0,2022-12-15,123.0,1.0
133014,470076,533071,bbc6b1d12096dc10cbda8d85a927e11d,434651,16,33937771,1,0.9,0.0,0.0,2023-04-25,307.0,1.0
133016,470082,533077,66db155b13d09abfe3433a1d2b2acb8e,434658,35,36484105,1,68.0,0.0,0.0,2023-01-09,193.0,1.0
133021,470095,533090,9ae9af76b3bdc0af15febef378bbf165,434780,45,36324302,1,1.5,0.0,0.0,2023-01-21,191.0,1.0
133023,470100,533095,2a6c78e43149d868978789956ec966d0,434783,24,35738836,1,2.75,0.0,0.0,2022-11-25,124.0,1.0
133024,470106,533101,616b9c18ee71f8b594468ac639702554,434783,24,35615062,1,1.35,0.0,0.0,2023-03-18,113.0,1.0
133037,470161,533156,f9aa197a5a2c34eddc303f007e58abe2,434843,10,33817091,1,0.5,0.0,0.0,2023-01-27,119.0,1.0
133050,470205,533200,1dbe9932a88dd9a79d53aa46a70103a7,434875,9,33817091,1,0.5,0.0,0.0,2023-01-14,210.0,1.0
133059,470251,533254,fdd2d060dcce65475dd87c1b5be2c6fb,434890,21,33700716,1,0.2,0.0,0.0,2022-11-28,115.0,1.0
133087,470408,533415,ee90304552ad65bbc5da491fcf638a18,434949,7,35874244,1,0.68,0.07,10.294117647058824,2023-02-18,142.0,1.0
133090,470454,533462,d147a04a7d27939910bae280aa4f6334,434956,49,36550920,1,69.99,3.01,4.300614373481926,2023-04-09,157.0,1.0
133135,470591,533607,577dd34e9bfb41c1bdfc524b4c2c388e,435048,35,35615055,1,1.35,0.0,0.0,2023-03-26,218.0,1.0
133140,470607,533623,6ea830ab2ed9fa07382941d621e6c8f5,435115,25,36614466,1,2.9,0.0,0.0,2023-02-06,174.0,1.0
133142,470622,533638,f61d9b77aa144a56d388201a119c96d9,435156,11,35301154,1,4.75,0.0,0.0,2023-01-05,201.0,1.0
133169,470717,533738,a549ff9dcfd318a094739edc3a3d4dc8,435191,40,35654283,1,6.99,0.0,0.0,2023-03-10,119.0,1.0
133170,470722,533743,d402cd150a10a103894f198753200abd,435205,18,36594684,1,14.9,0.0,0.0,2022-12-02,140.0,1.0
133182,470767,533792,8cf588b039df5c2d65b3b04e1ab35f85,435266,37,33700716,1,0.2,0.0,0.0,2022-12-10,154.0,1.0
133200,470865,533892,4d825a4e9bcc160bc2118dcea08bb575,435330,38,35481005,1,99.96,10.0,10.004001600640256,2023-04-05,283.0,1.0
133202,470872,533902,f971242f3215d782659f2021d2b22c89,435344,24,35861112,1,2.99,0.0,0.0,2023-03-28,232.0,1.0
133205,470888,533918,3095e50396c5a0d8712c314584bae2de,435372,46,36554091,1,3.5,0.0,0.0,2023-02-08,165.0,1.0
133206,470894,533924,3b768e96e99f7056be9096f491b9a337,435387,35,34060782,1,5.35,0.0,0.0,2023-04-24,310.0,1.0
133220,470928,533959,49cfa95df56ca30d51b4c940b8e8636a,435425,46,35171892,1,5.99,0.0,0.0,2022-10-15,109.0,1.0
133221,470929,533960,cab843f87e035ad9819ff467a563f937,435425,46,81269181,1,11.52,0.0,0.0,2023-04-30,197.0,1.0
133227,470972,534004,53ba68a7f69fca892a5486abd2473ea5,435514,39,33817091,1,0.5,0.0,0.0,2023-04-25,110.0,1.0
133229,470988,534021,4e95edd6aec59e405a73ac00ff23df4e,435569,32,33700716,1,0.2,0.0,0.0,2023-02-24,246.0,1.0
133230,470997,534030,efeb73a3b7179ef704447e906fa8bda2,435576,42,32483780,1,42.0,0.0,0.0,2023-04-24,310.0,1.0
133250,471067,534108,20879518c05a49403205208c97f59d4e,435670,33,34387591,1,6.95,0.0,0.0,2023-02-09,125.0,1.0
133253,471077,534118,f00e9e3222113c7898bae5008be7362d,435674,9,35209202,1,3.96,0.0,0.0,2023-01-14,210.0,1.0
133276,471186,534245,611dac8f2b4c88520c395b364aa05cfc,435767,7,33700716,1,0.2,0.0,0.0,2023-01-20,141.0,1.0
133293,471234,534293,edc326310f5d0c917fafd5365cef3965,435778,20,32450915,1,9.9,0.0,0.0,2022-12-10,121.0,1.0
133305,471266,534325,391774416038d88d515b83b3cf6cf25b,435834,26,33817091,1,0.5,0.0,0.0,2023-03-16,134.0,1.0
133309,471273,534332,47c27be97c3ca02378fd78ffd57d77ec,435846,38,36578346,1,14.9,0.0,0.0,2023-03-05,218.0,1.0
133315,471294,534353,26add41409f0b600553ba88bd66b7010,435851,25,33817091,1,0.5,0.0,0.0,2023-02-02,184.0,1.0
133320,471303,534362,642625ff1549abfb2ff2f41fef93c13a,435863,26,32882024,1,1.0,0.0,0.0,2023-03-05,152.0,1.0
133335,471343,534403,e9812d6da8af6854ecc1bafd837bdc2a,435917,28,81253733,1,97.84,0.0,0.0,2023-02-25,214.0,1.0
133346,471367,534427,c0dab13d179ef0e7ca379b9892bd8882,435929,29,35606403,1,3.95,0.0,0.0,2023-02-16,116.0,1.0
133366,471416,534479,25140e60240aae599e76a8ac79affd01,435961,39,35555961,1,39.9,0.0,0.0,2023-03-06,158.0,1.0
133388,471484,534547,7b0bd638b4e737a88e269c69b9517de6,435983,38,35765254,1,12.9,0.0,0.0,2023-04-09,295.0,1.0
